1000000709	977.4845	404.3711	1027.9906	367.1824
1000002714	978.1778	405.9605	996.0874	364.0279
1000004719	977.4726	406.3968	991.1688	364.2256
1000006721	978.6007	406.3413	1027.5115	365.3401
1000008719	980.0117	405.7514	994.2502	362.7367
1000010719	980.4853	406.2967	1029.6462	366.2678
1000012719	980.2646	406.9873	1028.6593	368.5890
1000014722	978.4989	408.0222	1001.6817	365.2741
1000016717	977.5786	407.9722	997.1398	365.7792
1000018719	977.6017	408.1709	1031.5119	368.3687
1000020717	978.4034	408.3839	1032.7341	369.4119
1000022718	978.9377	409.2695	1032.4757	368.8198
1000024718	979.2048	409.2854	995.6953	368.9586
1000026718	978.7571	409.1560	998.1078	367.7341
1000028716	977.6646	411.3673	997.0543	366.6961
1000030716	977.7840	411.6988	993.8908	365.3489
1000032716	995.0666	410.7235	1031.4636	364.7882
1000034716	1013.3513	410.6440	1023.9324	362.4407
1000036719	1013.6218	430.0711	1044.0658	361.4782
1000038718	1037.2929	422.7390	1103.0696	362.7628
1000040716	1078.1012	410.9759	1120.0024	343.6431
1000042717	1098.1970	380.1801	1194.0289	348.5330
1000044716	1127.3104	343.5261	1168.4787	310.6010
1000046715	1151.6373	321.0121	1187.9892	307.5252
1000048725	1153.6462	307.6019	1264.7102	307.7044
1000050723	1149.6421	295.1529	1263.9872	302.4439
1000052727	1153.2556	287.5604	1260.9658	302.9669
1000054725	1159.4947	288.2544	1246.5494	301.2478
1000056725	1174.1669	287.9360	1246.2935	302.1879
1000058727	1188.6951	292.9066	1245.9804	305.2399
1000060728	1195.7180	300.4820	1246.4650	306.2858
1000062726	1196.2056	301.7787	1243.8743	309.0209
1000064724	1194.5704	302.2485	1251.0070	311.3602
1000066725	1191.5679	302.4929	1240.8350	302.4066
1000068725	1188.8317	301.6783	1249.2377	326.2447
1000070725	1187.6274	301.8935	1227.8954	300.2957
1000072726	1183.3678	302.1915	1241.6357	326.7294
1000074727	1179.8772	304.1481	1228.1317	318.8419
1000076727	1178.9156	305.9383	1235.9592	325.3458
1000078731	1180.3121	306.2763	1235.1764	327.8887
1000080725	1181.4065	307.3397	1232.5555	318.3301
1000082725	1182.6410	305.6708	1238.7161	328.4168
1000084725	1183.9444	305.4747	1211.5379	318.0117
1000086726	1183.2126	304.6125	1216.9117	318.4565
1000088964	1181.6171	304.4170	1213.2829	309.1415
1000090724	1180.3991	304.4424	1214.0724	309.7568
1000092734	1179.4047	304.1160	1216.4547	311.1502
1000094735	1179.8896	303.1660	1218.4734	312.4540
1000096734	1179.9303	301.7180	1219.0407	316.0473
1000098732	1181.2314	300.6950	1217.5287	318.9226
1000100736	1181.2039	300.7915	1240.8265	326.1252
1000102733	1181.0820	300.3313	1217.0188	322.6105
1000104733	1180.6003	300.1307	1216.6145	320.1159
1000106735	1180.0220	299.7449	1244.2674	327.0987
1000108747	1179.8652	298.5967	1242.9899	330.0724
1000110735	1179.6580	298.9569	1227.2708	320.0176
1000112951	1180.0816	299.6127	1224.2319	320.4096
1000114732	1180.9000	299.7115	1222.3066	316.9711
1000116733	1181.0030	300.4127	1220.3132	318.4708
1000118732	1181.8108	301.1494	1244.2767	323.9426
1000120734	1180.7897	301.1894	1225.6042	322.8265
1000122732	1180.3308	300.3093	1225.1496	321.0638
1000124733	1180.1588	299.8290	1225.5295	318.7064
1000126733	1180.1975	299.0812	1223.8921	308.2648
1000128732	1180.5376	298.7219	1245.9946	329.0567
1000130732	1180.2159	298.5064	1221.7234	305.8225
1000132733	1178.5712	299.0801	1247.0768	329.8866
1000134731	1178.5498	299.9243	1223.2381	314.9903
1000136743	1177.8534	300.3654	1222.4277	307.7781
1000138742	1177.3040	300.4426	1250.8692	328.9012
1000140741	1176.6461	300.8050	1223.5246	320.9688
1000142756	1176.8314	300.1591	1242.4993	320.5485
1000144744	1177.8807	299.6118	1225.3776	315.5407
1000146746	1177.5251	298.8473	1224.9343	305.0736
1000148739	1177.4031	300.9091	1226.4603	317.1406
1000150741	1177.4889	300.7236	1226.6687	318.5314
1000152740	1177.5649	302.6165	1228.6130	319.7940
1000154738	1177.2527	304.0930	1228.1305	310.0817
1000156740	1177.2290	302.3141	1227.5508	310.7346
1000158741	1176.2278	303.4573	1229.5774	320.6800
1000160742	1176.6251	304.2784	1230.3613	323.0727
1000162740	1175.9048	304.5636	1230.8825	321.4527
1000164742	1173.7684	304.5138	1228.8885	314.7018
1000166740	1173.2235	304.9088	1226.3477	313.7639
1000168740	1173.3867	303.8733	1227.3023	310.4377
1000170740	1173.8316	304.9430	1226.9562	307.3662
1000172742	1173.3689	304.4141	1227.2188	317.3531
1000174745	1173.7726	304.3894	1229.6135	320.7089
1000176739	1173.8108	305.7469	1230.4321	320.8102
1000178740	1172.0869	306.8905	1232.5319	323.1539
