1000001824	962.379211	631.999451	970.017361	660.735143
1000003825	961.715942	630.714172	969.900457	660.598062
1000005823	960.043335	631.576172	969.438700	661.719720
1000007822	958.810730	631.474670	969.862198	663.504712
1000009826	959.559021	631.585449	970.221217	665.509127
1000011824	960.265869	633.010925	971.230556	662.316312
1000013823	958.908569	632.406494	972.814620	662.244519
1000015823	958.252563	632.487305	972.002025	662.827359
1000017821	958.666931	631.856567	970.523076	662.988717
1000020100	958.205811	631.521973	970.715840	665.654479
1000021823	958.200256	631.828613	971.058199	665.764271
1000023823	957.607910	631.414551	973.328552	665.679910
1000025823	957.094482	632.086182	974.244219	665.435522
1000027820	956.664612	631.961121	974.827346	665.233673
1000029821	955.589661	630.142761	974.778251	665.784023
1000031822	956.094116	629.379272	972.561230	667.418334
1000033821	957.228149	629.572510	971.632926	667.460766
1000035832	957.644287	629.225647	970.749105	667.190289
1000037833	956.749939	631.206543	970.043274	670.102671
1000039832	956.692261	629.174805	971.167362	670.061446
1000041832	955.989380	628.662048	971.654963	671.432991
1000043830	951.925720	627.337463	971.950935	670.610838
1000045830	953.176270	626.673279	972.604843	668.936870
1000047831	951.383545	625.731689	974.842695	670.018298
1000049832	951.918274	626.956238	975.785314	669.903640
1000051832	952.930054	627.329651	974.810975	670.286128
1000053829	952.077026	628.199890	974.856971	668.584214
1000055829	950.257385	626.699585	976.571376	667.619037
1000058102	950.042053	626.427063	977.275452	667.994888
1000059831	948.812927	626.590454	976.021353	670.066452
1000061831	947.227356	625.602234	977.023047	672.150427
1000063831	945.279602	625.428894	976.085432	672.599722
1000065831	945.202271	626.041565	975.766672	672.339672
1000067828	945.028870	625.771606	974.988763	672.535336
1000069828	945.567688	625.391052	975.139911	672.966681
1000071830	945.467712	625.473755	979.160257	673.978381
1000073830	945.284485	626.255310	978.284907	673.145118
1000075830	944.499329	627.835632	977.541968	672.384883
1000077831	942.630310	627.854736	977.147820	673.098955
1000079839	942.995361	628.157349	977.028251	673.151384
1000081840	943.046509	626.118286	976.774649	674.151722
1000083839	944.344299	625.702820	976.587194	674.629898
1000085960	943.564392	625.743225	977.068186	673.842764
1000087840	941.605774	625.377258	977.818939	674.741000
1000089839	942.033936	625.441895	979.166002	673.696133
1000091837	940.851929	625.398193	980.473698	673.240388
1000093837	940.825317	625.493408	980.448909	672.985833
1000095839	940.885742	625.473389	981.051576	672.998935
1000097839	939.731628	624.511963	980.780690	673.175432
1000099837	940.107544	624.614868	980.011404	673.977269
1000101839	939.620605	623.926941	979.510939	676.374976
1000103839	938.449951	625.222961	978.858036	677.194794
1000105839	937.676880	624.694153	980.510205	674.860575
1000107838	938.152222	626.831909	978.599094	675.104478
1000109840	938.715271	627.346252	981.273123	675.231954
1000111836	938.440491	627.069885	982.557486	675.618036
1000113838	937.709656	626.091431	980.943085	675.176596
1000115838	937.188599	625.657227	983.981726	674.622106
1000117838	937.696472	627.013550	984.186626	673.390491
1000119835	936.873169	627.553162	984.163874	672.105959
1000121835	937.641235	627.275208	985.629249	672.091065
1000123845	938.209351	626.872742	985.762033	671.520243
1000125845	937.905334	626.917297	984.623863	671.608181
1000127846	938.513245	626.023865	983.440016	674.101944
1000129846	937.546265	625.965088	981.288469	677.159435
1000131847	937.215271	626.354492	980.593583	674.643833
1000133846	937.556824	625.698486	982.752984	674.331356
1000135845	937.393066	625.464172	985.552201	670.039513
1000137846	938.161194	625.558960	987.657095	675.695200
1000139846	938.559387	625.276306	987.480950	675.567445
1000141845	939.507202	624.975525	987.566480	672.168767
1000143846	940.841675	626.285278	986.400250	668.984996
1000145845	940.183044	626.205444	985.268946	673.338055
1000147845	939.850525	626.551941	985.763629	669.343022
1000149844	940.320984	626.056763	987.287207	669.180765
1000151855	940.456848	625.979553	985.430572	673.875575
1000153844	941.237000	625.909729	983.664160	670.432643
1000155850	941.926147	625.576965	983.663383	671.979912
1000157845	941.803772	624.817627	981.040140	671.275541
1000159845	940.142700	624.558105	982.295204	672.537631
1000161845	940.482178	624.348572	982.225940	673.152214
1000163850	940.519836	624.959412	980.878107	670.432115
1000165846	942.516479	625.401428	979.959502	670.703738
1000167854	942.776245	624.564697	978.018916	671.898867
1000169854	942.417114	624.614746	979.493166	677.223441
1000171854	941.962219	625.186646	979.549017	674.859653
1000173854	941.091003	624.747253	981.173535	674.876461
1000175852	940.850464	623.849304	982.065433	674.714902
1000177853	940.744019	623.651306	981.418789	672.480978
1000179854	940.910339	623.107971	983.306087	669.629459
1000181856	941.854614	624.337158	982.288833	668.090203
1000183854	942.242126	626.360352	981.871830	667.554960
1000185856	941.505676	625.082947	983.905681	666.051904
1000187852	941.441223	625.800049	987.462999	667.652055
1000189852	940.593933	626.161316	987.828081	665.506539
1000191852	940.698547	624.973572	989.528488	668.729240
1000193861	941.211487	624.768188	992.223762	664.142225
1000195851	941.336609	625.218201	991.338371	657.569840
1000197854	940.279358	624.771912	989.878491	657.464573
1000199853	940.282471	625.794067	990.819645	657.861697
1000201851	941.087830	625.904724	991.790787	657.413846
1000203852	941.976868	625.315735	992.350516	658.384408
1000205851	942.179382	626.697510	994.882100	653.120939
1000207852	941.951538	626.477600	996.290264	656.077917
1000209852	941.612549	625.682373	995.352505	657.973258
1000211860	942.015259	624.371033	996.168983	656.613284
1000213862	941.791931	624.762146	994.211353	657.123369
1000215862	941.018616	624.689331	991.460241	658.156762
1000217862	941.421082	624.687073	993.576100	658.429678
1000219862	942.098450	624.052063	998.310347	662.391310
1000221861	941.360352	622.821411	994.448604	663.770654
1000223860	940.239685	621.107605	988.679986	663.943439
1000225859	939.348083	622.086731	987.851112	662.723140
1000227860	938.337402	621.430542	988.522859	663.078305
1000229859	937.940063	623.562988	987.612088	667.631347
1000231859	937.487000	622.553711	987.357268	668.405336
1000233860	936.974976	622.005676	986.159872	674.431495
1000235861	938.606934	621.568176	984.707278	674.928597
1000237859	938.388367	619.262146	984.094684	674.070819
1000239858	938.471252	618.661743	983.941726	675.472424
1000241862	940.598694	619.005676	983.825885	675.180064
1000243860	942.842224	617.231445	984.360142	675.440947
1000245859	945.119751	616.679871	985.571761	675.623921
1000247861	947.362549	616.346985	986.415677	674.372947
1000249860	948.293335	615.989441	990.399317	677.053916
1000251860	949.867981	615.461243	993.126612	680.466060
1000253858	951.769165	615.811768	995.703149	676.720209
1000255870	953.417480	615.469910	997.060557	675.247058
1000257867	955.128662	615.355042	998.076470	675.137147
1000259870	956.149353	615.970581	1000.150512	674.977091
1000261868	957.480652	615.394775	1001.898587	675.088224
1000263928	958.227905	614.533447	1002.765335	672.764492
1000265869	957.470215	618.378723	1002.435989	668.907722
1000267869	953.465515	627.330261	1001.744396	658.002704
1000269868	954.813232	626.310120	1012.978667	666.367782
1000271868	951.656677	626.743652	988.339712	688.998805
1000273867	884.849792	626.998657	957.532796	681.366728
1000275868	843.739502	629.914063	958.013500	675.247541
1000277867	811.838318	644.680115	898.349762	695.357265
1000279868	740.891907	637.026733	871.024449	670.527861
1000281868	696.266052	629.868958	809.482537	675.326529
1000284212	628.334229	626.498840	748.579540	666.034332
1000285868	584.020874	615.898132	714.242511	670.283525
1000287867	536.364136	608.619873	641.121623	659.512495
1000289866	494.059479	612.169312	609.585295	659.306781
1000291866	466.398071	609.989319	551.134410	666.955831
1000293866	433.019836	605.579102	522.572475	655.335912
1000295868	394.072174	603.615417	495.594066	654.537733
1000297868	381.261749	601.292969	471.247301	658.284690
1000299875	381.163696	600.838440	435.260006	663.217699
1000301875	378.114807	602.067749	420.669188	665.889716
1000303878	377.325562	601.377258	420.128730	662.728442
1000305877	377.120331	599.787781	419.364438	662.899818
1000307877	382.624268	597.827515	418.882630	660.479499
1000309874	390.833679	600.065674	421.261438	658.648503
1000311876	395.876434	599.613098	423.926157	655.931332
1000313876	401.125458	600.034058	425.108414	655.463107
1000315876	401.746399	596.405212	424.999701	652.457657
1000317876	403.070862	597.966736	422.222808	652.613595
1000319875	402.086823	600.121460	417.060210	650.066602
1000321875	401.389374	598.971252	414.284368	651.001484
1000323874	401.204407	600.496338	412.632644	650.711783
1000325875	401.512238	599.631897	411.912637	649.784707
1000327874	402.092133	599.306274	412.422251	648.166860
1000329874	404.048218	599.908691	413.352790	649.776713
1000331877	404.947723	600.400269	412.357511	651.446426
1000333875	406.607666	600.915222	415.247301	650.366452
1000335874	406.679657	600.620117	416.876374	649.633084
1000337997	407.460663	602.186951	417.597772	650.367922
1000339873	409.433228	601.804749	418.665380	650.202276
1000341872	411.028381	601.437683	419.818762	648.228007
1000343883	414.065338	602.385376	422.566939	646.654616
1000345883	416.424652	602.482727	428.310876	645.675908
1000347882	418.622009	600.986938	425.556698	646.888773
1000349884	421.300842	603.221802	426.829414	647.759770
1000351884	422.711853	602.594177	428.121436	646.242968
1000353884	423.955719	601.517517	430.018960	645.306200
1000355883	424.493439	602.287598	435.096651	644.866499
1000357883	427.245514	601.116028	438.031574	644.222055
1000359884	429.090973	600.648010	439.314321	643.880919
1000361881	430.953186	599.498596	440.429043	641.242321
1000364185	433.165863	599.085938	442.664471	637.863210
1000365883	434.327057	599.293335	444.797900	636.636365
1000367883	434.340179	599.792908	448.010199	636.881999
1000369889	434.978577	600.712158	447.310010	637.893178
1000371885	436.025970	599.891724	446.452135	637.846467
1000373883	437.159576	599.883423	447.010014	635.580479
1000375881	437.825531	600.450684	447.937958	634.386212
1000377880	439.037018	600.268188	451.007285	633.497668
1000379882	440.319794	599.749084	452.215274	632.414656
1000381882	441.664520	599.591553	452.676383	631.631360
1000383881	441.975830	599.415833	453.532757	630.628406
1000385882	442.933838	596.747925	453.539499	628.851534
1000387892	443.700836	595.648376	455.136660	629.501697
1000389891	443.622589	594.372253	454.844112	626.170118
1000391891	445.298920	595.833313	459.256838	626.723483
1000393889	446.748505	597.060181	460.995255	626.617892
1000395891	446.921600	596.443665	462.699518	626.447928
1000397891	446.955780	596.478455	464.660439	626.703622
1000399891	448.085724	596.826782	466.353780	625.459339
1000401892	449.851410	595.040161	466.715906	625.675003
1000403892	449.992004	592.592896	466.742247	625.147283
1000405891	450.049347	592.948425	465.806750	623.971804
1000407890	450.472382	592.440063	465.086033	625.909004
1000410325	451.165863	593.436707	467.820014	630.497027
1000411889	449.087372	593.190796	467.356748	629.747789
1000413888	451.271667	593.237427	466.447541	630.310146
1000415889	451.957642	593.324829	464.892685	631.453774
1000417890	453.663422	593.411804	463.204609	632.666815
1000419890	455.092163	593.554443	463.729560	633.834548
1000421890	454.629608	592.730774	466.060421	631.644312
1000423889	455.150787	591.837524	466.951721	631.201228
1000425889	454.255951	591.475647	467.529303	629.849919
1000427890	454.782959	591.724121	470.519332	632.527918
1000429890	453.936798	591.036072	470.088967	631.978239
1000431899	453.731720	591.344116	470.960524	631.225637
1000433899	453.892822	590.873779	472.463786	631.647003
1000435899	453.471069	590.770569	474.429006	630.044902
1000437901	453.728821	592.024841	475.334357	630.686941
1000439899	454.132294	592.822449	478.400125	629.325949
1000441900	454.273285	591.577209	478.729404	632.797398
1000443898	455.267670	591.393494	478.206801	634.608227
1000445902	456.029144	591.064026	478.820040	634.228711
1000447897	457.559326	590.416321	476.457213	634.549524
1000449900	459.010132	590.040100	478.398528	634.198720
1000451899	460.460571	589.545776	480.611649	633.719363
1000453899	461.823914	588.734619	481.016164	633.174879
1000455899	463.018219	587.424561	482.556387	631.616251
1000457898	464.427521	586.747314	483.030235	629.216319
1000459896	464.880005	586.142761	485.629705	629.677385
1000461896	466.998840	585.146484	487.423737	628.058023
1000463898	468.985321	585.272766	491.470637	627.966371
1000465898	471.353577	585.635315	490.789049	628.151916
1000467897	474.066132	584.311462	492.474093	627.523267
1000469897	476.882202	584.563660	495.188153	623.931075
1000471897	477.330994	583.089905	495.804878	628.462568
1000473895	478.486115	582.698059	496.847947	625.820505
1000475906	479.267029	581.467163	496.862062	627.099069
1000477905	480.529022	581.830627	497.741799	628.148680
1000479905	482.306000	581.525330	496.984400	625.933745
